order_id,order_date,customer_id,product_id,product_category,vendor_id,vendor_name,price,quantity,revenue
25668,2023-12-01,C1094,E193,Electronics,V001,Vendor A,204.49,4,817.96
25669,2023-12-01,C1012,P261,Pharma,V002,Vendor B,97.71,3,293.13
25670,2023-12-01,C1057,P205,Pharma,V003,Vendor C,69.03,3,207.09
25671,2023-12-01,C1073,E169,Electronics,V004,Vendor D,326.03,3,978.09
25672,2023-12-01,C1021,P255,Pharma,V003,Vendor C,70.46,1,70.46
25673,2023-12-01,C1040,P255,Pharma,V001,Vendor A,88.34,2,176.68
25674,2023-12-01,C1056,P207,Pharma,V001,Vendor A,74.77,1,74.77
25675,2023-12-02,C1001,E169,Electronics,V002,Vendor B,361.67,3,1085.01
25676,2023-12-02,C1045,P255,Pharma,V002,Vendor B,76.14,1,76.14
25677,2023-12-02,C1026,E169,Electronics,V001,Vendor A,229.98,3,689.94
25678,2023-12-02,C1085,E179,Electronics,V001,Vendor A,381.44,3,1144.32
25679,2023-12-02,C1085,E199,Electronics,V002,Vendor B,282.82,1,282.82
25680,2023-12-02,C1072,P261,Pharma,V003,Vendor C,71.81,5,359.05
25681,2023-12-02,C1007,P261,Pharma,V003,Vendor C,94.88,1,94.88
25682,2023-12-02,C1062,P207,Pharma,V002,Vendor B,84.27,4,337.08
25683,2023-12-02,C1043,P290,Pharma,V004,Vendor D,87.55,4,350.2
25684,2023-12-02,C1094,E169,Electronics,V002,Vendor B,228.65,2,457.3
25685,2023-12-02,C1059,E179,Electronics,V003,Vendor C,419.51,2,839.02
25686,2023-12-02,C1054,P255,Pharma,V001,Vendor A,58.27,2,116.54
25687,2023-12-02,C1041,P261,Pharma,V002,Vendor B,67.22,2,134.44
25688,2023-12-02,C1095,P205,Pharma,V004,Vendor D,43.27,5,216.35
25689,2023-12-02,C1098,E179,Electronics,V004,Vendor D,296.88,5,1484.4
25690,2023-12-02,C1052,E138,Electronics,V004,Vendor D,281.61,4,1126.44
25691,2023-12-02,C1007,E138,Electronics,V002,Vendor B,214.81,4,859.24
25692,2023-12-02,C1097,P261,Pharma,V001,Vendor A,46.46,1,46.46
25693,2023-12-02,C1012,E199,Electronics,V001,Vendor A,301.62,4,1206.48
25694,2023-12-02,C1091,E138,Electronics,V001,Vendor A,404.86,3,1214.58
25695,2023-12-02,C1013,E199,Electronics,V003,Vendor C,308.59,2,617.18
25696,2023-12-02,C1043,E193,Electronics,V001,Vendor A,229.93,4,919.72
25697,2023-12-02,C1076,E193,Electronics,V004,Vendor D,375.43,5,1877.15
25698,2023-12-02,C1026,P205,Pharma,V002,Vendor B,70.52,5,352.6
25699,2023-12-02,C1032,E179,Electronics,V002,Vendor B,293.04,2,586.08
25700,2023-12-02,C1062,P207,Pharma,V001,Vendor A,68.16,5,340.8
25701,2023-12-02,C1059,E179,Electronics,V002,Vendor B,305.48,5,1527.4
25702,2023-12-02,C1062,E199,Electronics,V002,Vendor B,167.54,1,167.54
25703,2023-12-02,C1003,P207,Pharma,V001,Vendor A,71.26,3,213.78
25704,2023-12-02,C1068,P290,Pharma,V002,Vendor B,36.65,3,109.95
25705,2023-12-03,C1006,P205,Pharma,V003,Vendor C,90.57,5,452.85
25706,2023-12-03,C1047,E199,Electronics,V002,Vendor B,146.14,1,146.14
25707,2023-12-03,C1005,P207,Pharma,V002,Vendor B,71.39,2,142.78
25708,2023-12-03,C1012,P207,Pharma,V002,Vendor B,39.65,2,79.3
25709,2023-12-03,C1034,P207,Pharma,V003,Vendor C,23.6,3,70.8
25710,2023-12-03,C1016,P255,Pharma,V004,Vendor D,38.22,3,114.66
25711,2023-12-03,C1071,E169,Electronics,V004,Vendor D,227.22,4,908.88
25712,2023-12-03,C1031,P261,Pharma,V003,Vendor C,67.51,2,135.02
25713,2023-12-03,C1041,E179,Electronics,V004,Vendor D,185.93,2,371.86
25714,2023-12-03,C1042,P261,Pharma,V001,Vendor A,97.24,5,486.2
25715,2023-12-03,C1042,E193,Electronics,V004,Vendor D,159.07,1,159.07
25716,2023-12-03,C1056,P290,Pharma,V001,Vendor A,32.79,4,131.16
25717,2023-12-03,C1016,P205,Pharma,V004,Vendor D,99.44,5,497.2
25718,2023-12-03,C1020,E179,Electronics,V003,Vendor C,135.15,4,540.6
25719,2023-12-03,C1061,E199,Electronics,V001,Vendor A,247.71,1,247.71
25720,2023-12-03,C1029,P255,Pharma,V003,Vendor C,50.89,3,152.67
25721,2023-12-03,C1001,P290,Pharma,V001,Vendor A,97.91,1,97.91
25722,2023-12-03,C1072,P290,Pharma,V004,Vendor D,24.72,5,123.6
25723,2023-12-03,C1069,P255,Pharma,V003,Vendor C,69.75,2,139.5
25724,2023-12-03,C1041,E138,Electronics,V003,Vendor C,223.6,3,670.8
25725,2023-12-03,C1090,P207,Pharma,V001,Vendor A,73.67,5,368.35
25726,2023-12-03,C1093,P207,Pharma,V003,Vendor C,84.37,4,337.48
25727,2023-12-03,C1037,E193,Electronics,V001,Vendor A,353.81,3,1061.43
25728,2023-12-04,C1040,E169,Electronics,V001,Vendor A,382.98,2,765.96
25729,2023-12-04,C1081,P255,Pharma,V001,Vendor A,70.15,3,210.45
25730,2023-12-04,C1047,E169,Electronics,V004,Vendor D,207.93,1,207.93
25731,2023-12-04,C1061,E169,Electronics,V001,Vendor A,180.9,5,904.5
25732,2023-12-04,C1072,P261,Pharma,V001,Vendor A,85.32,4,341.28
25733,2023-12-04,C1014,P207,Pharma,V004,Vendor D,48.16,3,144.48
25734,2023-12-04,C1040,P290,Pharma,V002,Vendor B,51.22,2,102.44
25735,2023-12-04,C1004,P205,Pharma,V001,Vendor A,29.76,1,29.76
25736,2023-12-04,C1028,P255,Pharma,V001,Vendor A,20.78,4,83.12
25737,2023-12-04,C1038,E179,Electronics,V003,Vendor C,150.33,3,450.99
25738,2023-12-04,C1094,P290,Pharma,V001,Vendor A,62.98,1,62.98
25739,2023-12-04,C1049,P207,Pharma,V001,Vendor A,98.07,5,490.35
25740,2023-12-04,C1073,P205,Pharma,V003,Vendor C,91.12,1,91.12
25741,2023-12-04,C1100,P255,Pharma,V004,Vendor D,35.19,4,140.76
25742,2023-12-04,C1045,E169,Electronics,V003,Vendor C,389.56,4,1558.24
25743,2023-12-04,C1000,P205,Pharma,V001,Vendor A,20.87,1,20.87
25744,2023-12-04,C1005,P255,Pharma,V001,Vendor A,56.47,5,282.35
25745,2023-12-04,C1002,E169,Electronics,V004,Vendor D,340.59,5,1702.95
25746,2023-12-04,C1032,P255,Pharma,V003,Vendor C,76.43,3,229.29
25747,2023-12-04,C1079,P207,Pharma,V004,Vendor D,61.85,3,185.55
25748,2023-12-04,C1067,P261,Pharma,V003,Vendor C,74.05,3,222.15
25749,2023-12-04,C1093,E199,Electronics,V004,Vendor D,318.46,1,318.46
25750,2023-12-04,C1044,E193,Electronics,V003,Vendor C,196.12,2,392.24
25751,2023-12-04,C1052,P205,Pharma,V003,Vendor C,25.67,5,128.35
25752,2023-12-04,C1070,E199,Electronics,V002,Vendor B,268.76,2,537.52
25753,2023-12-04,C1036,P207,Pharma,V004,Vendor D,86.11,3,258.33
25754,2023-12-04,C1017,P255,Pharma,V004,Vendor D,53.17,1,53.17
25755,2023-12-04,C1054,P205,Pharma,V001,Vendor A,47.58,3,142.74
25756,2023-12-04,C1024,E199,Electronics,V001,Vendor A,403.89,1,403.89
25757,2023-12-04,C1089,P207,Pharma,V003,Vendor C,72.74,2,145.48
25758,2023-12-05,C1094,P205,Pharma,V001,Vendor A,54.62,3,163.86
25759,2023-12-05,C1064,E179,Electronics,V002,Vendor B,137.64,1,137.64
25760,2023-12-05,C1085,E179,Electronics,V004,Vendor D,269.06,1,269.06
25761,2023-12-05,C1045,P261,Pharma,V003,Vendor C,72.31,3,216.93
25762,2023-12-05,C1007,P290,Pharma,V001,Vendor A,52.78,2,105.56
25763,2023-12-05,C1047,P290,Pharma,V003,Vendor C,36.22,5,181.1
25764,2023-12-05,C1077,P205,Pharma,V003,Vendor C,74.89,4,299.56
25765,2023-12-05,C1030,P205,Pharma,V003,Vendor C,92.53,4,370.12
25766,2023-12-05,C1002,P207,Pharma,V001,Vendor A,59.0,3,177.0
25767,2023-12-05,C1099,P207,Pharma,V003,Vendor C,71.47,2,142.94
25768,2023-12-05,C1009,P207,Pharma,V003,Vendor C,65.86,4,263.44
25769,2023-12-05,C1061,P207,Pharma,V004,Vendor D,62.29,3,186.87
25770,2023-12-05,C1024,P205,Pharma,V001,Vendor A,71.7,5,358.5
25771,2023-12-05,C1088,P261,Pharma,V002,Vendor B,22.23,2,44.46
25772,2023-12-05,C1089,P261,Pharma,V001,Vendor A,42.31,1,42.31
25773,2023-12-05,C1074,P207,Pharma,V004,Vendor D,93.49,4,373.96
25774,2023-12-05,C1060,P205,Pharma,V002,Vendor B,66.78,1,66.78
25775,2023-12-05,C1046,P255,Pharma,V004,Vendor D,96.79,3,290.37
25776,2023-12-05,C1012,P207,Pharma,V003,Vendor C,62.8,4,251.2
25777,2023-12-05,C1037,P255,Pharma,V004,Vendor D,24.42,2,48.84
25778,2023-12-05,C1075,E138,Electronics,V003,Vendor C,321.59,4,1286.36
25779,2023-12-05,C1046,E199,Electronics,V002,Vendor B,168.43,5,842.15
25780,2023-12-05,C1032,E169,Electronics,V001,Vendor A,221.54,3,664.62
25781,2023-12-05,C1085,P290,Pharma,V002,Vendor B,31.07,4,124.28
25782,2023-12-05,C1023,P290,Pharma,V001,Vendor A,77.04,4,308.16
25783,2023-12-06,C1011,P261,Pharma,V004,Vendor D,58.06,4,232.24
25784,2023-12-06,C1080,E193,Electronics,V003,Vendor C,145.85,4,583.4
25785,2023-12-06,C1095,P255,Pharma,V004,Vendor D,30.22,5,151.1
25786,2023-12-06,C1091,P290,Pharma,V002,Vendor B,80.71,5,403.55
25787,2023-12-06,C1099,E199,Electronics,V004,Vendor D,257.29,3,771.87
25788,2023-12-06,C1095,P255,Pharma,V001,Vendor A,93.73,2,187.46
25789,2023-12-06,C1091,E169,Electronics,V003,Vendor C,226.37,2,452.74
25790,2023-12-06,C1067,E199,Electronics,V003,Vendor C,333.39,2,666.78
25791,2023-12-06,C1002,E179,Electronics,V003,Vendor C,330.69,3,992.07
25792,2023-12-06,C1049,P255,Pharma,V003,Vendor C,66.27,3,198.81
25793,2023-12-06,C1051,P261,Pharma,V002,Vendor B,20.89,4,83.56
25794,2023-12-06,C1082,E169,Electronics,V004,Vendor D,225.16,2,450.32
25795,2023-12-06,C1071,E179,Electronics,V004,Vendor D,400.98,1,400.98
25796,2023-12-06,C1096,E193,Electronics,V004,Vendor D,306.77,5,1533.85
25797,2023-12-06,C1050,P207,Pharma,V004,Vendor D,28.48,5,142.4
25798,2023-12-06,C1032,E199,Electronics,V004,Vendor D,178.53,1,178.53
25799,2023-12-06,C1026,P207,Pharma,V001,Vendor A,86.48,5,432.4
25800,2023-12-06,C1041,P261,Pharma,V003,Vendor C,41.87,2,83.74
25801,2023-12-06,C1018,P255,Pharma,V001,Vendor A,39.19,3,117.57
25802,2023-12-06,C1072,E179,Electronics,V004,Vendor D,144.64,4,578.56
25803,2023-12-07,C1015,P207,Pharma,V002,Vendor B,89.75,4,359.0
25804,2023-12-07,C1068,P290,Pharma,V004,Vendor D,70.57,3,211.71
25805,2023-12-07,C1039,P207,Pharma,V004,Vendor D,80.14,3,240.42
25806,2023-12-07,C1058,P207,Pharma,V004,Vendor D,72.09,4,288.36
25807,2023-12-07,C1088,E138,Electronics,V001,Vendor A,332.14,5,1660.7
25808,2023-12-07,C1088,E199,Electronics,V001,Vendor A,368.42,3,1105.26
25809,2023-12-07,C1075,E179,Electronics,V002,Vendor B,242.36,5,1211.8
25810,2023-12-07,C1046,P261,Pharma,V004,Vendor D,97.23,3,291.69
25811,2023-12-07,C1032,P261,Pharma,V003,Vendor C,43.98,4,175.92
25812,2023-12-07,C1073,P290,Pharma,V002,Vendor B,45.73,3,137.19
25813,2023-12-07,C1014,E138,Electronics,V004,Vendor D,212.26,2,424.52
25814,2023-12-07,C1074,P207,Pharma,V001,Vendor A,36.79,1,36.79
25815,2023-12-07,C1067,E169,Electronics,V004,Vendor D,389.86,4,1559.44
25816,2023-12-07,C1096,P207,Pharma,V003,Vendor C,31.44,2,62.88
25817,2023-12-07,C1073,P205,Pharma,V001,Vendor A,97.45,2,194.9
25818,2023-12-07,C1080,P255,Pharma,V004,Vendor D,87.95,1,87.95
25819,2023-12-07,C1093,P261,Pharma,V004,Vendor D,50.72,1,50.72
25820,2023-12-07,C1062,E179,Electronics,V003,Vendor C,294.45,1,294.45
25821,2023-12-07,C1035,P207,Pharma,V004,Vendor D,42.63,3,127.89
25822,2023-12-07,C1061,E179,Electronics,V003,Vendor C,351.64,5,1758.2
25823,2023-12-07,C1004,P255,Pharma,V004,Vendor D,53.18,5,265.9
25824,2023-12-07,C1059,E179,Electronics,V002,Vendor B,199.69,4,798.76
25825,2023-12-07,C1046,P205,Pharma,V001,Vendor A,65.91,1,65.91
25826,2023-12-07,C1046,E169,Electronics,V003,Vendor C,194.53,4,778.12
25827,2023-12-07,C1032,E199,Electronics,V003,Vendor C,301.82,4,1207.28
25828,2023-12-07,C1004,P290,Pharma,V003,Vendor C,71.4,5,357.0
25829,2023-12-07,C1058,P255,Pharma,V002,Vendor B,66.82,4,267.28
25830,2023-12-08,C1047,P207,Pharma,V002,Vendor B,26.21,2,52.42
25831,2023-12-08,C1062,P255,Pharma,V003,Vendor C,40.13,3,120.39
25832,2023-12-08,C1095,P290,Pharma,V003,Vendor C,52.14,4,208.56
25833,2023-12-08,C1045,E169,Electronics,V003,Vendor C,382.5,3,1147.5
25834,2023-12-08,C1090,P207,Pharma,V004,Vendor D,81.26,3,243.78
25835,2023-12-08,C1096,P207,Pharma,V002,Vendor B,96.59,2,193.18
25836,2023-12-08,C1030,E169,Electronics,V003,Vendor C,207.82,1,207.82
25837,2023-12-08,C1023,P205,Pharma,V003,Vendor C,77.06,4,308.24
25838,2023-12-08,C1003,P290,Pharma,V003,Vendor C,62.98,5,314.9
25839,2023-12-08,C1027,P205,Pharma,V004,Vendor D,82.4,3,247.2
25840,2023-12-08,C1020,P207,Pharma,V004,Vendor D,37.88,1,37.88
25841,2023-12-08,C1016,E199,Electronics,V002,Vendor B,191.1,4,764.4
25842,2023-12-08,C1060,E138,Electronics,V003,Vendor C,305.81,2,611.62
25843,2023-12-08,C1086,E199,Electronics,V004,Vendor D,273.02,1,273.02
25844,2023-12-08,C1007,E199,Electronics,V003,Vendor C,261.8,5,1309.0
25845,2023-12-08,C1020,P207,Pharma,V004,Vendor D,95.93,1,95.93
25846,2023-12-08,C1002,P261,Pharma,V004,Vendor D,58.82,5,294.1
25847,2023-12-08,C1054,E199,Electronics,V001,Vendor A,319.75,1,319.75
25848,2023-12-08,C1100,P261,Pharma,V004,Vendor D,62.77,4,251.08
25849,2023-12-08,C1055,E169,Electronics,V003,Vendor C,332.51,5,1662.55
25850,2023-12-08,C1069,P261,Pharma,V003,Vendor C,99.2,1,99.2
25851,2023-12-08,C1025,P255,Pharma,V001,Vendor A,47.1,2,94.2
25852,2023-12-08,C1007,P207,Pharma,V004,Vendor D,54.49,2,108.98
25853,2023-12-08,C1013,E138,Electronics,V003,Vendor C,420.47,4,1681.88
25854,2023-12-09,C1028,E138,Electronics,V004,Vendor D,329.4,3,988.2
25855,2023-12-09,C1099,E138,Electronics,V003,Vendor C,168.6,4,674.4
25856,2023-12-09,C1017,E169,Electronics,V004,Vendor D,393.04,1,393.04
25857,2023-12-09,C1013,P207,Pharma,V003,Vendor C,72.09,2,144.18
25858,2023-12-09,C1072,E179,Electronics,V001,Vendor A,308.48,4,1233.92
25859,2023-12-09,C1049,P261,Pharma,V004,Vendor D,86.37,4,345.48
25860,2023-12-09,C1074,P255,Pharma,V001,Vendor A,29.75,4,119.0
25861,2023-12-09,C1087,P207,Pharma,V002,Vendor B,72.2,1,72.2
25862,2023-12-09,C1043,P290,Pharma,V002,Vendor B,38.46,3,115.38
25863,2023-12-09,C1044,P205,Pharma,V001,Vendor A,35.45,5,177.25
25864,2023-12-09,C1049,P290,Pharma,V001,Vendor A,22.76,4,91.04
25865,2023-12-09,C1044,E138,Electronics,V004,Vendor D,397.56,5,1987.8
25866,2023-12-09,C1067,E179,Electronics,V004,Vendor D,264.14,1,264.14
25867,2023-12-09,C1079,P290,Pharma,V002,Vendor B,32.9,5,164.5
25868,2023-12-09,C1026,P205,Pharma,V004,Vendor D,87.73,1,87.73
25869,2023-12-09,C1085,E179,Electronics,V001,Vendor A,369.63,5,1848.15
25870,2023-12-09,C1067,E179,Electronics,V002,Vendor B,407.24,2,814.48
25871,2023-12-09,C1027,E169,Electronics,V001,Vendor A,352.03,2,704.06
25872,2023-12-09,C1018,P261,Pharma,V004,Vendor D,33.22,3,99.66
25873,2023-12-09,C1038,E193,Electronics,V002,Vendor B,280.89,4,1123.56
25874,2023-12-09,C1055,E199,Electronics,V002,Vendor B,143.1,4,572.4
25875,2023-12-09,C1097,P255,Pharma,V003,Vendor C,55.01,2,110.02
25876,2023-12-09,C1012,P290,Pharma,V001,Vendor A,33.87,3,101.61
25877,2023-12-09,C1011,P207,Pharma,V003,Vendor C,71.59,3,214.77
25878,2023-12-09,C1078,P290,Pharma,V001,Vendor A,53.54,1,53.54
25879,2023-12-09,C1015,P261,Pharma,V003,Vendor C,74.73,3,224.19
25880,2023-12-09,C1053,E169,Electronics,V001,Vendor A,195.82,2,391.64
25881,2023-12-09,C1031,P205,Pharma,V001,Vendor A,42.18,1,42.18
25882,2023-12-09,C1069,E193,Electronics,V004,Vendor D,239.95,1,239.95
25883,2023-12-10,C1076,E179,Electronics,V003,Vendor C,225.09,4,900.36
25884,2023-12-10,C1055,P255,Pharma,V003,Vendor C,45.87,4,183.48
25885,2023-12-10,C1012,E179,Electronics,V002,Vendor B,237.6,4,950.4
25886,2023-12-10,C1003,P261,Pharma,V002,Vendor B,49.66,1,49.66
25887,2023-12-10,C1072,P205,Pharma,V003,Vendor C,42.26,1,42.26
25888,2023-12-10,C1077,P207,Pharma,V004,Vendor D,88.38,2,176.76
25889,2023-12-10,C1087,P207,Pharma,V003,Vendor C,99.79,5,498.95
25890,2023-12-10,C1019,E193,Electronics,V003,Vendor C,243.98,1,243.98
25891,2023-12-10,C1024,E199,Electronics,V002,Vendor B,263.72,4,1054.88
25892,2023-12-10,C1092,P207,Pharma,V003,Vendor C,32.46,2,64.92
25893,2023-12-10,C1086,P255,Pharma,V002,Vendor B,65.52,1,65.52
25894,2023-12-10,C1067,P290,Pharma,V003,Vendor C,60.57,2,121.14
25895,2023-12-10,C1049,P261,Pharma,V004,Vendor D,34.5,4,138.0
25896,2023-12-10,C1092,E138,Electronics,V002,Vendor B,269.41,1,269.41
25897,2023-12-10,C1039,P290,Pharma,V003,Vendor C,33.87,4,135.48
25898,2023-12-10,C1006,E193,Electronics,V001,Vendor A,256.12,2,512.24
25899,2023-12-10,C1093,E193,Electronics,V004,Vendor D,153.22,1,153.22
25900,2023-12-10,C1060,E193,Electronics,V001,Vendor A,354.9,1,354.9
25901,2023-12-10,C1058,P290,Pharma,V002,Vendor B,96.15,2,192.3
25902,2023-12-10,C1009,P207,Pharma,V002,Vendor B,42.31,1,42.31
25903,2023-12-10,C1045,P205,Pharma,V003,Vendor C,97.47,2,194.94
25904,2023-12-10,C1045,P261,Pharma,V002,Vendor B,27.0,1,27.0
25905,2023-12-10,C1054,E138,Electronics,V002,Vendor B,277.63,4,1110.52
25906,2023-12-10,C1035,P255,Pharma,V002,Vendor B,75.95,4,303.8
25907,2023-12-10,C1088,E138,Electronics,V002,Vendor B,265.19,2,530.38
25908,2023-12-11,C1050,P290,Pharma,V004,Vendor D,61.0,1,61.0
25909,2023-12-11,C1097,P207,Pharma,V002,Vendor B,91.6,5,458.0
25910,2023-12-11,C1093,P290,Pharma,V003,Vendor C,60.56,1,60.56
25911,2023-12-11,C1076,E179,Electronics,V002,Vendor B,392.23,5,1961.15
25912,2023-12-11,C1067,P207,Pharma,V004,Vendor D,71.96,5,359.8
25913,2023-12-11,C1021,E199,Electronics,V004,Vendor D,399.9,1,399.9
25914,2023-12-11,C1061,P255,Pharma,V004,Vendor D,21.2,1,21.2
25915,2023-12-11,C1100,E199,Electronics,V004,Vendor D,207.61,5,1038.05
25916,2023-12-11,C1078,P205,Pharma,V001,Vendor A,39.78,2,79.56
25917,2023-12-11,C1037,E179,Electronics,V004,Vendor D,225.06,1,225.06
25918,2023-12-11,C1048,E193,Electronics,V004,Vendor D,401.34,3,1204.02
25919,2023-12-11,C1079,P207,Pharma,V003,Vendor C,86.12,5,430.6
25920,2023-12-11,C1023,P255,Pharma,V001,Vendor A,33.03,1,33.03
25921,2023-12-11,C1095,E169,Electronics,V004,Vendor D,265.13,2,530.26
25922,2023-12-11,C1028,E179,Electronics,V001,Vendor A,172.29,5,861.45
25923,2023-12-11,C1018,P205,Pharma,V003,Vendor C,44.92,5,224.6
25924,2023-12-11,C1002,P255,Pharma,V001,Vendor A,46.36,4,185.44
25925,2023-12-11,C1090,E179,Electronics,V004,Vendor D,275.16,2,550.32
25926,2023-12-11,C1013,E199,Electronics,V001,Vendor A,314.65,4,1258.6
25927,2023-12-11,C1017,P290,Pharma,V003,Vendor C,72.4,2,144.8
25928,2023-12-12,C1031,P261,Pharma,V004,Vendor D,50.12,1,50.12
25929,2023-12-12,C1007,E193,Electronics,V004,Vendor D,379.02,3,1137.06
25930,2023-12-12,C1046,P207,Pharma,V001,Vendor A,66.63,3,199.89
25931,2023-12-12,C1037,P290,Pharma,V004,Vendor D,84.48,5,422.4
25932,2023-12-12,C1028,E169,Electronics,V003,Vendor C,136.51,5,682.55
25933,2023-12-12,C1003,E179,Electronics,V002,Vendor B,337.88,2,675.76
25934,2023-12-12,C1047,E193,Electronics,V001,Vendor A,357.88,3,1073.64
25935,2023-12-12,C1084,P205,Pharma,V001,Vendor A,85.73,3,257.19
25936,2023-12-12,C1014,P255,Pharma,V003,Vendor C,50.42,2,100.84
25937,2023-12-12,C1047,E138,Electronics,V004,Vendor D,417.45,2,834.9
25938,2023-12-12,C1028,E179,Electronics,V002,Vendor B,229.04,2,458.08
25939,2023-12-12,C1061,E179,Electronics,V001,Vendor A,156.44,3,469.32
25940,2023-12-12,C1092,P205,Pharma,V004,Vendor D,22.35,2,44.7
25941,2023-12-12,C1035,P290,Pharma,V002,Vendor B,65.13,1,65.13
25942,2023-12-12,C1011,E138,Electronics,V003,Vendor C,153.96,3,461.88
25943,2023-12-12,C1053,E179,Electronics,V004,Vendor D,143.63,3,430.89
25944,2023-12-12,C1029,E179,Electronics,V002,Vendor B,354.25,3,1062.75
25945,2023-12-12,C1013,P207,Pharma,V002,Vendor B,78.71,1,78.71
25946,2023-12-12,C1058,E193,Electronics,V002,Vendor B,329.58,5,1647.9
25947,2023-12-12,C1076,E138,Electronics,V001,Vendor A,173.48,5,867.4
25948,2023-12-12,C1010,E179,Electronics,V001,Vendor A,294.39,3,883.17
25949,2023-12-12,C1084,E169,Electronics,V002,Vendor B,133.79,4,535.16
25950,2023-12-12,C1052,P261,Pharma,V001,Vendor A,66.52,2,133.04
25951,2023-12-12,C1070,E199,Electronics,V002,Vendor B,156.27,2,312.54
25952,2023-12-12,C1020,E169,Electronics,V001,Vendor A,198.55,2,397.1
25953,2023-12-12,C1000,P207,Pharma,V001,Vendor A,58.23,4,232.92
25954,2023-12-13,C1026,E199,Electronics,V004,Vendor D,272.16,3,816.48
25955,2023-12-13,C1042,E169,Electronics,V004,Vendor D,393.14,5,1965.7
25956,2023-12-13,C1051,P205,Pharma,V002,Vendor B,62.08,3,186.24
25957,2023-12-13,C1083,P255,Pharma,V001,Vendor A,23.9,2,47.8
25958,2023-12-13,C1034,P261,Pharma,V003,Vendor C,81.09,3,243.27
25959,2023-12-13,C1069,P205,Pharma,V003,Vendor C,55.95,5,279.75
25960,2023-12-13,C1060,P205,Pharma,V001,Vendor A,31.38,3,94.14
25961,2023-12-13,C1071,P205,Pharma,V001,Vendor A,30.11,3,90.33
25962,2023-12-13,C1038,P255,Pharma,V001,Vendor A,41.67,3,125.01
25963,2023-12-13,C1010,E169,Electronics,V002,Vendor B,220.0,4,880.0
25964,2023-12-13,C1008,P205,Pharma,V003,Vendor C,83.99,5,419.95
25965,2023-12-13,C1078,E138,Electronics,V001,Vendor A,251.56,4,1006.24
25966,2023-12-13,C1019,E138,Electronics,V004,Vendor D,253.43,3,760.29
25967,2023-12-13,C1076,E193,Electronics,V003,Vendor C,212.46,5,1062.3
25968,2023-12-13,C1096,E138,Electronics,V004,Vendor D,258.2,5,1291.0
25969,2023-12-13,C1077,E138,Electronics,V004,Vendor D,143.26,1,143.26
25970,2023-12-13,C1006,E169,Electronics,V003,Vendor C,374.87,3,1124.61
25971,2023-12-13,C1064,E169,Electronics,V004,Vendor D,350.78,5,1753.9
25972,2023-12-13,C1019,P255,Pharma,V004,Vendor D,61.34,1,61.34
25973,2023-12-13,C1044,E179,Electronics,V003,Vendor C,409.7,4,1638.8
25974,2023-12-13,C1021,P261,Pharma,V003,Vendor C,83.47,4,333.88
25975,2023-12-13,C1051,P255,Pharma,V001,Vendor A,68.36,5,341.8
25976,2023-12-13,C1049,P290,Pharma,V003,Vendor C,56.2,1,56.2
25977,2023-12-13,C1084,P290,Pharma,V004,Vendor D,49.08,3,147.24
25978,2023-12-13,C1096,P205,Pharma,V004,Vendor D,75.91,3,227.73
25979,2023-12-13,C1043,E169,Electronics,V001,Vendor A,383.87,1,383.87
25980,2023-12-13,C1094,P290,Pharma,V002,Vendor B,24.2,4,96.8
25981,2023-12-13,C1063,E138,Electronics,V001,Vendor A,274.93,3,824.79
25982,2023-12-13,C1014,P255,Pharma,V001,Vendor A,62.92,5,314.6
25983,2023-12-14,C1048,E179,Electronics,V003,Vendor C,269.06,3,807.18
25984,2023-12-14,C1071,P205,Pharma,V001,Vendor A,78.66,5,393.3
25985,2023-12-14,C1072,P207,Pharma,V003,Vendor C,81.81,3,245.43
25986,2023-12-14,C1045,P207,Pharma,V001,Vendor A,24.41,3,73.23
25987,2023-12-14,C1071,P261,Pharma,V004,Vendor D,21.89,1,21.89
25988,2023-12-14,C1062,E199,Electronics,V004,Vendor D,340.48,4,1361.92
25989,2023-12-14,C1041,P205,Pharma,V003,Vendor C,29.84,1,29.84
25990,2023-12-14,C1034,P255,Pharma,V001,Vendor A,25.41,3,76.23
25991,2023-12-14,C1038,P255,Pharma,V002,Vendor B,67.74,5,338.7
25992,2023-12-14,C1079,P255,Pharma,V002,Vendor B,88.47,3,265.41
25993,2023-12-14,C1095,E138,Electronics,V004,Vendor D,406.4,5,2032.0
25994,2023-12-14,C1080,P205,Pharma,V001,Vendor A,48.35,5,241.75
25995,2023-12-14,C1089,E169,Electronics,V001,Vendor A,338.79,3,1016.37
25996,2023-12-14,C1008,P255,Pharma,V001,Vendor A,90.11,5,450.55
25997,2023-12-14,C1029,E138,Electronics,V004,Vendor D,286.94,3,860.82
25998,2023-12-14,C1098,E193,Electronics,V004,Vendor D,244.81,4,979.24
25999,2023-12-14,C1065,E169,Electronics,V004,Vendor D,171.54,2,343.08
26000,2023-12-14,C1005,E169,Electronics,V002,Vendor B,287.08,4,1148.32
26001,2023-12-14,C1032,E179,Electronics,V004,Vendor D,365.72,3,1097.16
26002,2023-12-14,C1092,P290,Pharma,V001,Vendor A,88.39,4,353.56
26003,2023-12-14,C1037,P261,Pharma,V001,Vendor A,33.11,5,165.55
26004,2023-12-14,C1056,P207,Pharma,V001,Vendor A,89.53,3,268.59
26005,2023-12-14,C1056,P205,Pharma,V001,Vendor A,75.79,2,151.58
26006,2023-12-14,C1054,P290,Pharma,V001,Vendor A,21.52,1,21.52
